CoverageSize
1.0
0.9923076923076923
0.9923076923076923
0.9923076923076923
0.9923076923076923
0.9846153846153847
0.9846153846153847
0.9846153846153847
0.9846153846153847
0.9846153846153847
0.9846153846153847
0.9846153846153847
0.9769230769230769
0.9769230769230769
0.9769230769230769
0.9769230769230769
0.9769230769230769
0.9769230769230769
0.9769230769230769
0.9769230769230769
0.9769230769230769
0.9769230769230769
0.9769230769230769
0.9769230769230769
0.9769230769230769
0.9769230769230769
0.9769230769230769
0.9692307692307692
0.9692307692307692
0.9692307692307692
0.9692307692307692
0.9692307692307692
0.9692307692307692
0.9692307692307692
0.9692307692307692
0.9692307692307692
0.9692307692307692
0.9692307692307692
0.9692307692307692
0.9692307692307692
0.9692307692307692
0.9692307692307692
0.9692307692307692
0.9615384615384616
0.9615384615384616
0.9615384615384616
0.9615384615384616
0.9615384615384616
0.9615384615384616
0.9615384615384616
0.9615384615384616
0.9615384615384616
0.9615384615384616
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9538461538461539
0.9461538461538461
0.9461538461538461
0.9461538461538461
0.9461538461538461
0.9461538461538461
0.9461538461538461
0.9461538461538461
0.9461538461538461
0.9461538461538461
0.9461538461538461
0.9461538461538461
0.9461538461538461
0.9384615384615385
0.9384615384615385
0.9384615384615385
0.9384615384615385
0.9384615384615385
0.9384615384615385
0.9384615384615385
0.9384615384615385
0.9384615384615385
0.9384615384615385
0.9384615384615385
0.9384615384615385
0.9384615384615385
0.9384615384615385
0.9307692307692308
0.9307692307692308
0.9307692307692308
0.9307692307692308
0.9307692307692308
0.9230769230769231
0.9230769230769231
0.9230769230769231
0.9230769230769231
0.9230769230769231
0.9230769230769231
0.9230769230769231
0.9230769230769231
0.9230769230769231
0.9230769230769231
0.9230769230769231
0.9230769230769231
0.9153846153846154
0.9153846153846154
0.9153846153846154
0.9153846153846154
0.9153846153846154
0.9153846153846154
0.9153846153846154
0.9153846153846154
0.9153846153846154
0.9153846153846154
0.9153846153846154
0.9153846153846154
