K, MeanJaccardScore
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.0
8, 0.0
9, 0.0
10, 0.0
11, 0.0
12, 0.0
13, 0.0
14, 0.0
15, 0.0
16, 0.0
17, 0.0
18, 0.0
19, 0.0
20, 0.0
21, 0.0
22, 0.0
23, 0.0
24, 0.0
25, 0.04
26, 0.0
27, 0.0
28, 0.0
29, 0.0
30, 0.0
31, 0.0
32, 0.0
33, 0.0
34, 0.0
35, 0.02857142857142857
36, 0.0
37, 0.0
38, 0.0
39, 0.02564102564102564
40, 0.0
41, 0.0
42, 0.0
43, 0.046511627906976744
44, 0.0
45, 0.0
46, 0.0
47, 0.0
48, 0.0
49, 0.02040816326530612
50, 0.0
51, 0.0196078431372549
52, 0.0
53, 0.03773584905660377
54, 0.018518518518518517
55, 0.0
56, 0.0
57, 0.0
58, 0.017241379310344827
59, 0.01694915254237288
60, 0.05
61, 0.0
62, 0.0
63, 0.0
64, 0.0
65, 0.0
66, 0.015151515151515152
67, 0.0
68, 0.014705882352941176
69, 0.0
70, 0.0
71, 0.0
72, 0.0
73, 0.0
74, 0.0
75, 0.0
76, 0.0
77, 0.0
78, 0.01282051282051282
79, 0.0
80, 0.0
81, 0.0
82, 0.0
83, 0.012048192771084338
84, 0.0
85, 0.011764705882352941
86, 0.0
87, 0.0
88, 0.0
89, 0.011235955056179775
90, 0.0
91, 0.01098901098901099
92, 0.010869565217391304
93, 0.010752688172043012
94, 0.010638297872340425
95, 0.0
96, 0.010416666666666666
97, 0.010309278350515464
98, 0.0
99, 0.0
100, 0.02
101, 0.0
102, 0.00980392156862745
103, 0.0
104, 0.0
105, 0.0
106, 0.009433962264150943
107, 0.0
108, 0.0
109, 0.009174311926605505
110, 0.0
111, 0.0
112, 0.0
113, 0.0
114, 0.008771929824561403
115, 0.0
116, 0.008620689655172414
117, 0.008547008547008548
118, 0.0
119, 0.0
120, 0.008333333333333333
121, 0.0
122, 0.0
123, 0.0
124, 0.008064516129032258
125, 0.008
126, 0.0
127, 0.0
128, 0.0078125
129, 0.0
130, 0.007692307692307693
131, 0.0
132, 0.0
133, 0.0
134, 0.007462686567164179
135, 0.0
136, 0.0
137, 0.0
138, 0.014492753623188406
139, 0.014388489208633094
140, 0.0
141, 0.014184397163120567
142, 0.007042253521126761
143, 0.006993006993006993
144, 0.0
145, 0.006896551724137931
146, 0.0
147, 0.006802721088435374
148, 0.0
149, 0.006711409395973154
150, 0.0
151, 0.0
152, 0.006578947368421052
153, 0.0
154, 0.0
155, 0.0
156, 0.0
157, 0.0
158, 0.0
159, 0.0
160, 0.00625
161, 0.018633540372670808
162, 0.006172839506172839
163, 0.006134969325153374
164, 0.006097560975609756
165, 0.0
166, 0.0
167, 0.005988023952095809
168, 0.0
169, 0.005917159763313609
170, 0.0058823529411764705
171, 0.0
172, 0.0
173, 0.0
174, 0.0
175, 0.0
176, 0.0
