Iteration,IP_CPU_Time(ms)
0,0.0
1,0.016784
2,0.022387
3,0.015666
4,0.016089
5,0.010892
6,0.010257
7,0.015335
8,0.009497
9,0.012048
10,0.009489
11,0.009937
12,0.009567
13,0.009766
14,0.009168
15,0.008883
16,0.009087
17,0.01009
18,0.009578
19,0.009634
20,0.009528
21,0.009435
22,0.010005
23,0.009133
24,0.023374
25,0.008982
26,0.009491
27,0.009238
28,0.014709
29,0.013268
30,0.013583
31,0.013295
32,0.013588
33,0.012999
34,0.015584
35,0.009992
36,0.009266
37,0.009637
38,0.012907
39,0.014121
40,0.011345
41,0.009396
42,0.011656
43,0.014185
44,0.015655
45,0.009439
46,0.009349
47,0.009543
48,0.009029
49,0.009409
50,0.00951
51,0.008898
52,0.009713
53,0.009427
54,0.009197
55,0.009505
56,0.008984
57,0.008962
58,0.009
59,0.008918
60,0.009185
61,0.00891
62,0.009756
63,0.009221
64,0.008887
65,0.009355
66,0.009204
67,0.009298
68,0.009111
69,0.010532
70,0.009794
71,0.009181
72,0.009936
73,0.009572
74,0.009229
75,0.024991
76,0.009066
77,0.009255
78,0.008771
79,0.009231
80,0.008828
81,0.00893
82,0.008835
83,0.011755
84,0.009366
85,0.009623
86,0.008801
87,0.009242
88,0.009488
89,0.009116
90,0.009045
91,0.009631
92,0.009087
93,0.009493
94,0.008982
95,0.013975
96,0.009401
97,0.008692
98,0.008939
99,0.009049
100,0.009134
101,0.009249
102,0.0091
103,0.009009
104,0.009468
105,0.009564
106,0.009782
107,0.022962
108,0.009787
109,0.009116
110,0.009536
111,0.009015
112,0.009122
113,0.008977
114,0.009481
115,0.009237
116,0.009522
117,0.009244
118,0.010089
119,0.009094
120,0.009275
121,0.008815
122,0.009112
123,0.009285
124,0.009283
125,0.009338
126,0.012906
127,0.009319
128,0.009527
129,0.00977
130,0.009284
131,0.009432
132,0.009375
133,0.008932
134,0.009699
135,0.009573
136,0.009029
137,0.009048
138,0.008781
139,0.008889
140,0.009904
141,0.009084
142,0.00903
143,0.00899
144,0.009199
145,0.009009
146,0.00921
147,0.009013
148,0.009288
149,0.009006
150,0.009361
151,0.009053
152,0.009405
153,0.009326
154,0.009524
155,0.009438
156,0.010625
157,0.009022
158,0.008935
159,0.00911
160,0.008931
161,0.008978
162,0.009
163,0.008993
164,0.008941
165,0.00935
166,0.009262
167,0.009379
168,0.008883
169,0.009419
170,0.008841
171,0.009325
172,0.009452
173,0.010665
174,0.009749
175,0.009612
176,0.008982
177,0.009062
178,0.008981
179,0.00898
180,0.009583
181,0.008899
182,0.009326
183,0.009589
184,0.009417
185,0.009312
186,0.009291
187,0.009318
188,0.008877
189,0.008894
190,0.009282
191,0.014873
192,0.008618
193,0.012964
194,0.009114
195,0.008831
196,0.009217
197,0.009162
198,0.008975
199,0.009418
200,0.008916
201,0.009246
202,0.008731
203,0.009064
204,0.00951
205,0.009016
206,0.009106
207,0.009165
208,0.009214
209,0.009066
210,0.009513
211,0.009447
212,0.009158
213,0.009168
214,0.009362
215,0.009045
216,0.009216
217,0.013224
218,0.009067
219,0.009242
220,0.009149
221,0.00974
222,0.009652
223,0.009148
224,0.008971
225,0.009165
226,0.009328
227,0.009018
228,0.009115
229,0.009008
230,0.009157
231,0.008872
232,0.009253
233,0.008993
234,0.009029
235,0.009104
236,0.009282
237,0.026937
238,0.009678
239,0.009088
240,0.008953
241,0.008957
242,0.008949
243,0.009175
244,0.009263
245,0.016466
246,0.009407
247,0.024594
248,0.00991
249,0.009581
250,0.009248
251,0.009567
252,0.009346
253,0.009209
254,0.008977
255,0.009043
256,0.009471
257,0.009424
258,0.0091
259,0.009025
260,0.008952
261,0.00921
262,0.008933
263,0.009567
264,0.009066
265,0.009226
266,0.00896
267,0.009134
268,0.008982
269,0.008784
270,0.009104
271,0.009102
272,0.008814
273,0.00885
274,0.014485
275,0.00972
276,0.009018
277,0.009134
278,0.010503
279,0.008884
280,0.009502
281,0.009149
282,0.008952
283,0.008838
284,0.009388
285,0.009463
286,0.008761
287,0.008737
288,0.009472
289,0.009086
290,0.009078
291,0.009107
292,0.009191
293,0.009148
294,0.009405
295,0.0092
296,0.00896
297,0.009144
298,0.008856
299,0.009237
300,0.008762
301,0.008896
302,0.008801
303,0.012459
304,0.009194
305,0.008962
306,0.009145
307,0.00918
308,0.009294
309,0.008791
310,0.009068
311,0.01969
312,0.009045
313,0.008848
