Iteration,IP_CPU_Time(ms)
0,0.0
1,0.1893668
2,0.20521789999999998
3,0.2060803
4,0.2117896
5,0.1876745
6,0.2128752
7,0.19121300000000002
8,0.2023908
9,0.20311570000000004
10,0.20076670000000005
11,0.20341179999999998
12,0.2107817
13,0.2021351
14,0.20916560000000003
15,0.20271220000000004
16,0.18991470000000005
17,0.20319009999999998
18,0.2029181
19,0.21485720000000003
20,0.2043758
21,0.19921670000000002
22,0.2110884
23,0.2087001
24,0.20335739999999997
25,0.2064505
26,0.21337919999999996
27,0.1902761
28,0.1960257
29,0.2006446
30,0.1928138
31,0.20793999999999996
32,0.2043279
33,0.1943657
34,0.21022149999999998
35,0.20336579999999999
36,0.20152040000000002
37,0.20299140000000002
38,0.20600139999999997
39,0.20836110000000002
40,0.1911559
41,0.19899819999999996
42,0.20319320000000002
43,0.19683069999999997
44,0.2030252
45,0.2120168
46,0.2043298
47,0.2021188
48,0.20946479999999998
49,0.2188775
50,0.1997192
51,0.20270099999999996
52,0.18865549999999998
53,0.1813035
54,0.1857397
55,0.1813272
56,0.1805304
57,0.1833156
58,0.183961
59,0.1859546
60,0.4075953
61,0.18627470000000002
62,0.1856182
63,0.18355119999999997
64,0.19222160000000002
65,0.1815144
66,0.1895813
67,0.18260990000000002
68,0.1850419
69,0.1907865
70,0.1896958
71,0.1836697
72,0.18242799999999998
73,0.17344260000000003
74,0.1844518
75,0.18622280000000002
76,0.1934513
77,0.18717599999999998
78,0.1800964
79,0.19083609999999998
80,0.17328280000000001
81,0.18506100000000003
82,0.18547759999999996
83,0.18515910000000002
84,0.1859224
85,0.1896369
86,0.1888923
87,0.1780129
88,0.19070080000000003
89,0.19141360000000002
90,0.17864430000000003
91,0.1853063
92,0.18636919999999998
93,0.1798122
94,0.19264659999999997
95,0.18622670000000002
96,0.17996679999999998
97,0.18044
98,0.1903894
99,0.17111510000000002
100,0.1806859
101,0.1905173
102,0.1749478
103,0.1842295
104,0.181722
105,0.1877106
106,0.2007091
107,0.18965769999999998
108,0.18548219999999999
109,0.1870195
110,0.18669589999999997
111,0.18625699999999998
112,0.1990092
113,0.17634650000000002
114,0.18298989999999998
115,0.17886539999999998
116,0.1819543
117,0.18331179999999997
118,0.18742810000000001
119,0.18460120000000002
120,0.1835056
121,0.18523910000000002
122,0.19612269999999998
123,0.18779669999999998
124,0.1800112
125,0.1907597
126,0.1841034
127,0.1904097
128,0.1938292
129,0.1919254
130,0.1753417
131,0.1847319
132,0.1963012
133,0.1877308
134,0.19047620000000004
135,0.17551529999999999
136,0.18561389999999997
137,0.1956605
138,0.21172799999999997
139,0.1921376
140,0.1879565
141,0.18853910000000002
142,0.1856048
143,0.1901353
144,0.18021189999999998
145,0.18274890000000002
146,0.17982210000000004
147,0.1895343
148,0.18319290000000002
149,0.1864642
150,0.17327169999999997
151,0.1875874
152,0.18153370000000002
153,0.1899105
154,0.18410740000000003
155,0.1881104
156,0.18802549999999998
157,0.1859995
158,0.17595560000000005
159,0.1900019
160,0.1998134
161,0.2030211
162,0.188668
163,0.1854
164,0.19555819999999996
165,0.19291609999999998
166,0.18074539999999997
167,0.1879933
168,0.1927907
169,0.182618
170,0.18904870000000001
171,0.18413020000000002
172,0.19008929999999996
173,0.18370369999999997
174,0.1853741
175,0.18896309999999997
176,0.18566900000000003
177,0.1980668
178,0.1881856
179,0.1810734
180,0.18567500000000003
181,0.18722090000000002
182,0.18199069999999998
183,0.1843562
184,0.1916763
185,0.1888215
186,0.18925140000000001
187,0.1861353
188,0.18612069999999997
189,0.17122289999999998
190,0.1903471
191,0.1898783
192,0.19087059999999997
193,0.1978734
194,0.19177470000000002
195,0.1921599
196,0.1876657
197,0.17676260000000002
198,0.1765789
199,0.1815512
200,0.18790500000000002
201,0.1888287
202,0.187093
203,0.18178919999999996
204,0.17652820000000002
205,0.1892922
206,0.1941194
207,0.18651710000000002
208,0.18512839999999997
209,0.18121620000000005
210,0.1885117
211,0.19254900000000003
212,0.1874485
213,0.1871699
214,0.1824983
215,0.18510959999999999
216,0.19047189999999997
217,0.1763233
218,0.18592549999999997
219,0.1902125
220,0.1886825
221,0.1801472
222,0.18855440000000004
223,0.18036190000000002
224,0.1914147
225,0.1776675
226,0.1925056
227,0.19171149999999998
228,0.1822187
229,0.19798169999999998
230,0.18742170000000002
231,0.18363819999999997
232,0.1929787
233,0.1837521
234,0.18975730000000002
235,0.1835341
236,0.18594239999999998
237,0.18421919999999997
238,0.18057379999999998
239,0.1900693
240,0.19258129999999998
241,0.1844459
242,0.1874863
243,0.1886516
244,0.2009821
245,0.1942925
246,0.18840849999999998
247,0.1966045
248,0.1799719
249,0.1785304
250,0.18350609999999998
