Iteration,IP_CPU_Time(ms)
0,0.0
1,83.1547538
2,80.9900152
3,79.6073085
4,79.98937289999999
5,80.67667889999998
6,80.7260131
7,80.40610020000001
8,79.7475036
9,79.6839126
10,80.9945835
11,79.62321189999999
12,79.3672035
13,79.7759807
14,79.6078899
15,79.273967
16,79.6058094
17,79.67037080000001
18,81.6814464
19,79.7610093
20,79.91115980000001
21,79.7644983
22,79.6193504
23,79.9196575
24,79.8360593
25,79.3857649
26,81.2449181
27,83.581226
28,79.2934575
29,81.37774089999999
30,79.5083095
31,80.85695519999999
32,81.35445590000002
33,79.9088362
34,81.13789200000001
35,79.8878339
36,82.53948829999999
37,80.9631818
38,80.35315229999999
39,80.1495843
40,80.1651799
41,79.71003850000001
42,81.0180083
43,79.44580519999998
44,80.71266560000001
45,79.995113
46,79.7061025
47,79.6414771
48,78.586639
49,79.9400986
50,79.02119090000001
51,79.4409819
52,79.73056849999999
53,79.43599370000001
54,79.61264600000001
55,79.8374195
56,80.0208079
57,79.7214381
58,79.84828180000001
59,79.82800800000001
60,79.3608003
61,78.9107642
62,80.8109987
63,79.58651010000001
64,78.8213438
65,79.73985940000001
66,80.97875429999999
67,79.43717939999999
68,79.71387999999999
69,81.38634309999999
70,79.7210609
71,79.4219209
72,79.14421810000002
73,79.4857064
74,80.03759000000001
75,79.90597349999999
76,81.7531085
77,79.08898729999999
78,79.9613507
79,79.523545
80,79.9591768
81,81.4356573
82,81.21074969999998
83,80.2827247
84,79.5524815
85,79.9281885
86,83.92573769999998
87,81.6056554
88,79.7834683
89,79.70053010000001
90,81.2455002
91,79.334172
92,80.1735242
93,79.2740541
94,79.65798230000001
95,79.97598560000002
96,80.0601646
97,78.5559885
98,79.47553179999998
99,79.58645809999999
100,79.1449467
101,79.66191690000001
102,79.19595860000001
103,80.0131106
104,79.39590179999999
105,79.5607039
106,79.97150350000001
107,79.33760039999999
108,82.70766970000001
109,79.5153552
110,79.0814512
111,79.9124496
112,78.8307004
113,79.16029750000001
114,80.0737632
115,79.4184871
116,79.6007768
117,79.2700991
118,80.0224967
119,81.7699682
120,80.04676350000001
121,79.514596
122,79.6692309
123,81.7211851
124,80.19427190000002
125,80.2983697
126,80.1275588
127,79.65631980000002
128,79.89881700000001
129,79.60781290000001
130,80.199452
131,79.9360021
132,79.99368089999999
133,79.2972821
134,80.4324493
135,79.9008539
136,80.1261052
137,79.46803320000001
138,79.3184163
139,81.123464
140,80.80445689999999
141,80.92774179999999
142,79.63381389999999
143,80.0077913
144,79.4209572
145,80.5337081
146,80.5203637
147,79.6079811
