Iteration,IP_CPU_Time(ms)
0,0.0
1,0.015610099999999997
2,0.013231299999999998
3,0.013446900000000001
4,0.012679000000000001
5,0.0117232
6,0.013547499999999999
7,0.013251700000000002
8,0.013264599999999998
9,0.013273299999999998
10,0.014184800000000001
11,0.0140453
12,0.013966500000000001
13,0.013319300000000001
14,0.012886899999999998
15,0.0139396
16,0.013818399999999998
17,0.0133463
18,0.013642199999999998
19,0.0134098
20,0.013986799999999999
21,0.013392999999999999
22,0.013403800000000002
23,0.0130886
24,0.013747200000000001
25,0.0134988
26,0.012831599999999999
27,0.014053399999999999
28,0.013697700000000002
29,0.014441500000000001
30,0.013958499999999999
31,0.012865199999999999
32,0.013135299999999999
33,0.013470699999999999
34,0.014409899999999998
35,0.013874599999999997
36,0.0133272
37,0.013771
38,0.013962200000000003
39,0.013923799999999997
40,0.013601199999999999
41,0.014494199999999999
42,0.0134686
43,0.012942
44,0.014383500000000004
45,0.0140934
46,0.013558800000000001
47,0.0135989
48,0.0141881
49,0.013946000000000004
50,0.0132268
51,0.0152704
52,0.0138073
53,0.014307700000000001
54,0.0132432
55,0.013273499999999999
56,0.0132982
57,0.012872900000000001
58,0.012805299999999997
59,0.0144096
60,0.012852799999999998
61,0.0128493
62,0.013139699999999999
63,0.014379600000000001
64,0.013095199999999998
65,0.0135798
66,0.014859699999999998
67,0.0136826
68,0.0131503
69,0.0140866
70,0.013944000000000002
71,0.0131692
72,0.0148039
73,0.013925199999999999
74,0.014138000000000001
75,0.014005700000000001
76,0.0138744
77,0.012565999999999999
78,0.0137703
79,0.0129295
80,0.0139915
81,0.013295699999999999
82,0.012952700000000001
83,0.0136383
84,0.012845699999999998
85,0.0134964
86,0.011811899999999998
87,0.011614199999999998
88,0.012619499999999997
89,0.012510800000000002
90,0.013095
91,0.0125035
92,0.014932899999999999
93,0.0130105
94,0.013656399999999999
95,0.013025399999999998
96,0.013430299999999997
97,0.015193500000000002
98,0.0131751
99,0.012534100000000001
100,0.0140153
101,0.014160700000000002
102,0.013814499999999999
103,0.013628499999999998
104,0.013241799999999998
105,0.0132299
106,0.012570199999999998
107,0.0133957
108,0.014116400000000001
109,0.0128773
110,0.012659100000000001
111,0.012836399999999998
112,0.0139648
113,0.013273799999999999
114,0.013219599999999998
115,0.012608600000000001
116,0.0126635
117,0.012871100000000002
118,0.0141237
119,0.012582000000000001
120,0.013656199999999999
121,0.013262399999999999
122,0.0128624
123,0.013684499999999999
124,0.0140657
125,0.012967500000000002
126,0.013233599999999998
127,0.014895599999999998
128,0.0140073
129,0.0126896
130,0.013674700000000001
131,0.0134626
132,0.0131584
133,0.013467000000000002
134,0.012929
135,0.0136489
136,0.013348599999999999
137,0.014101599999999997
138,0.0129051
139,0.012969799999999998
140,0.0143561
141,0.013956200000000002
142,0.0149061
143,0.013832
144,0.013561
145,0.013079299999999999
146,0.0133052
147,0.013092199999999998
148,0.013296800000000001
149,0.0142212
150,0.013308599999999999
151,0.0126071
152,0.0130762
153,0.0129832
154,0.013261499999999999
155,0.0133716
156,0.013326500000000002
157,0.013348400000000002
158,0.013514400000000001
159,0.0133233
160,0.013821099999999998
161,0.0137961
162,0.013085499999999996
163,0.013374500000000001
164,0.0129042
165,0.013788700000000001
166,0.012670500000000001
167,0.0138689
168,0.013003299999999999
169,0.013705699999999998
170,0.013981500000000003
171,0.014269399999999998
172,0.0133053
173,0.013481299999999998
174,0.0148089
175,0.0147849
176,0.014139300000000002
177,0.014524400000000002
178,0.0130773
179,0.0136938
180,0.013138500000000001
181,0.0130689
182,0.0123613
183,0.013160300000000003
184,0.012824200000000003
185,0.0127224
186,0.0134497
187,0.0127528
188,0.014433800000000002
189,0.013459299999999999
190,0.0130585
191,0.013618
192,0.014854699999999998
193,0.013570099999999998
194,0.0128856
195,0.013047300000000001
196,0.0130644
197,0.012305600000000003
198,0.012954499999999999
199,0.012995299999999998
200,0.0135749
201,0.013033900000000001
202,0.014000800000000002
203,0.01422
204,0.013786600000000001
205,0.0133438
206,0.0133157
207,0.0135216
208,0.0128525
209,0.0127406
210,0.0143532
211,0.013361799999999998
212,0.014962600000000001
213,0.0142957
214,0.014746400000000002
215,0.013389300000000002
216,0.013550500000000002
217,0.014706999999999998
218,0.013749399999999998
219,0.013555799999999998
220,0.0146316
221,0.014410299999999997
222,0.014521200000000001
223,0.014535800000000001
224,0.014111700000000001
225,0.0140374
226,0.013375999999999999
227,0.0162886
228,0.014667200000000002
229,0.014313099999999999
230,0.012903099999999997
231,0.014435700000000001
232,0.013177699999999997
233,0.0136658
234,0.012814200000000001
235,0.0131498
236,0.0133604
237,0.014160499999999998
238,0.013239099999999998
239,0.012974999999999997
240,0.014945499999999997
241,0.013639099999999998
242,0.013083999999999998
243,0.0129019
244,0.012249699999999999
245,0.014172099999999998
246,0.013677400000000001
247,0.012203799999999999
248,0.012872599999999998
249,0.014525700000000002
250,0.0139524
251,0.012957399999999999
252,0.0139249
253,0.012315000000000001
254,0.013334700000000001
255,0.014030699999999998
256,0.0142767
257,0.013957000000000002
258,0.014266199999999998
259,0.01389
260,0.013617200000000001
261,0.0129838
262,0.0139459
263,0.0147938
264,0.0140945
265,0.0145208
266,0.0142622
267,0.013856499999999999
268,0.013900100000000002
269,0.0150161
270,0.0141588
271,0.0152334
272,0.014446400000000002
273,0.014882500000000002
274,0.0141599
275,0.0149866
276,0.013033
277,0.0134362
278,0.0136511
279,0.013918900000000001
280,0.013071
281,0.013159
282,0.0133305
283,0.012513199999999999
284,0.0133494
285,0.0140454
286,0.014288099999999998
287,0.013261
288,0.0139373
289,0.0136458
290,0.013769799999999999
291,0.012144199999999999
292,0.013191299999999998
293,0.0128695
294,0.013393400000000003
295,0.0129546
296,0.013001500000000003
297,0.0137946
298,0.014128100000000001
299,0.0133076
300,0.012734800000000001
301,0.013732600000000001
302,0.0133374
303,0.013902599999999998
304,0.0143694
305,0.0132375
306,0.013336499999999998
307,0.014655399999999999
308,0.0128441
309,0.013631099999999998
310,0.013147299999999997
311,0.012301199999999998
312,0.013332299999999997
313,0.0137518
314,0.0146007
315,0.0156612
316,0.013219900000000001
317,0.014590799999999998
318,0.013791999999999999
319,0.013282100000000002
320,0.0146981
321,0.015269200000000002
322,0.0133654
323,0.0127768
324,0.014071700000000001
325,0.0128797
326,0.0134179
327,0.0127219
328,0.013011400000000001
329,0.013472600000000001
330,0.012375400000000002
331,0.014400699999999999
332,0.0133214
333,0.014015900000000001
334,0.013094100000000001
335,0.013242399999999998
336,0.012746200000000003
337,0.013689400000000001
338,0.013238500000000004
339,0.013033300000000001
340,0.0125112
341,0.014127800000000001
342,0.012701100000000002
343,0.0134862
344,0.014505399999999998
345,0.013327700000000003
346,0.012581399999999998
347,0.0136651
348,0.0137679
349,0.012178999999999999
350,0.013735
351,0.012775899999999998
352,0.0125923
353,0.0135711
354,0.012873699999999998
355,0.0137151
356,0.013510400000000002
357,0.013413
358,0.014120100000000002
359,0.0130834
360,0.0128057
361,0.013511200000000001
362,0.013902399999999999
363,0.013356699999999999
364,0.0138937
365,0.0122121
366,0.0131643
367,0.013272700000000002
368,0.013178800000000001
369,0.013150699999999998
370,0.0139624
371,0.014001900000000001
372,0.0137904
373,0.0127758
374,0.0132408
375,0.013280700000000001
376,0.012959199999999999
377,0.013778100000000001
378,0.013363200000000002
379,0.012374199999999998
380,0.012970700000000002
381,0.0136573
382,0.013155299999999998
383,0.0129108
384,0.013294299999999998
385,0.0127879
386,0.012798899999999998
387,0.0141606
388,0.014680299999999999
389,0.0138361
390,0.014135899999999998
391,0.013416399999999998
392,0.013280400000000003
393,0.012596
394,0.013416800000000001
395,0.0128547
396,0.014267499999999999
397,0.0145674
398,0.014225400000000003
399,0.013588800000000002
400,0.013320499999999999
401,0.0136001
402,0.0126799
403,0.013273199999999999
404,0.0136648
405,0.0137268
406,0.012658899999999997
407,0.013081599999999999
408,0.0128069
409,0.0129005
410,0.0135358
411,0.013039700000000001
412,0.0127084
413,0.0133191
414,0.013128299999999999
415,0.014444199999999999
416,0.0138342
417,0.0135878
418,0.013862099999999999
419,0.012975200000000001
420,0.0124848
421,0.013298399999999998
422,0.013504700000000003
423,0.0127549
424,0.012914700000000001
425,0.015427400000000003
426,0.013879399999999997
427,0.014424199999999998
428,0.012861500000000001
429,0.0132495
430,0.0125728
431,0.014003999999999999
432,0.014055699999999999
433,0.0132864
434,0.0130277
435,0.012825799999999998
436,0.0132798
437,0.013395899999999999
438,0.012910800000000004
439,0.0125414
440,0.0140089
441,0.013440299999999999
442,0.013320199999999999
443,0.013270099999999998
444,0.0148195
445,0.014268700000000004
446,0.014274100000000001
447,0.013559499999999999
448,0.014307400000000001
449,0.0131136
450,0.0142555
451,0.0142347
452,0.013660999999999998
453,0.013678599999999999
454,0.0128304
455,0.0129303
456,0.012931500000000002
457,0.0126141
458,0.0125333
459,0.0131339
460,0.0121804
461,0.0135942
462,0.0130108
463,0.0134493
464,0.0132576
465,0.0146179
466,0.012792000000000001
467,0.013214300000000002
468,0.012372999999999999
469,0.014291600000000002
470,0.0144233
471,0.0135173
472,0.0125614
473,0.013362599999999999
474,0.013178500000000001
475,0.013206699999999998
476,0.0129521
477,0.013356499999999999
478,0.014225300000000001
479,0.0139042
480,0.013585000000000003
481,0.013555800000000002
482,0.0138165
483,0.013458799999999998
484,0.013667499999999999
485,0.0128692
486,0.012489299999999998
487,0.0141313
488,0.0130849
489,0.013002399999999997
490,0.012298700000000001
491,0.014500000000000002
492,0.012419799999999998
493,0.014236500000000003
494,0.012441299999999999
495,0.012878200000000001
496,0.013333300000000001
497,0.013960699999999998
498,0.0144008
499,0.014159199999999997
500,0.0139015
501,69.910386
