Iteration,IP_CPU_Time(ms)
0,0.0
1,0.021737
2,0.019807
3,0.023219
4,0.020465
5,0.013531
6,0.017534
7,0.016366
8,0.017328
9,0.01488
10,0.016374
11,0.012082
12,0.021845
13,0.010195
14,0.01465
15,0.014352
16,0.01145
17,0.011899
18,0.015104
19,0.018907
20,0.012714
21,0.013974
22,0.013123
23,0.011141
24,0.01678
25,0.016133
26,0.015691
27,0.016377
28,0.013813
29,0.014795
30,0.027441
31,0.020906
32,0.01424
33,0.014421
34,0.017477
35,0.01207
36,0.012498
37,0.020177
38,0.028233
39,0.012909
40,0.020637
41,0.010474
42,0.019048
43,0.014627
44,0.014419
45,0.011144
46,0.016937
47,0.014412
48,0.011345
49,0.018393
50,0.014499
51,0.013431
52,0.022884
53,0.020232
54,0.018068
55,0.01691
56,0.023587
57,0.010169
58,0.014525
59,0.014023
60,0.010741
61,0.011682
62,0.021632
63,0.011466
64,0.024996
65,0.021295
66,0.022099
67,0.013531
68,0.02599
69,0.015623
70,0.016489
71,0.014292
72,0.011286
73,0.021484
74,0.014315
75,0.015203
76,0.022209
77,0.016664
78,0.013082
79,0.014117
80,0.015124
81,0.013821
82,0.014518
83,0.014801
84,0.020302
85,0.025103
86,0.020081
87,0.009904
88,0.01514
89,0.011508
90,0.013637
91,0.010836
92,0.020904
93,0.009882
94,0.015749
95,0.017343
96,0.030557
97,0.013063
98,0.018257
99,0.012215
100,0.01658
101,0.019806
102,0.012295
103,0.019944
104,0.014361
105,0.013619
106,0.018136
107,0.016737
108,0.011534
109,0.018997
110,0.028456
111,0.025155
112,0.014549
113,0.012089
114,0.016895
115,0.019114
116,0.017191
117,0.012469
118,0.022385
119,0.0137
120,0.027478
121,0.017803
122,0.013703
123,0.020748
124,0.020073
125,0.010062
126,0.018304
127,0.010773
128,0.013876
129,0.014461
130,0.01067
131,0.012376
132,0.01687
133,0.015028
134,0.013098
135,0.039749
136,0.028667
137,0.032735
138,0.031259
139,0.023243
140,0.02543
141,0.016106
142,0.017235
143,0.018242
144,0.026787
145,0.020278
146,0.054795
147,0.03584
148,0.023758
149,0.018643
150,0.020129
151,0.02624
152,0.016462
153,0.018023
154,0.027374
155,0.022255
156,0.017409
157,0.021739
158,0.028228
159,0.025738
160,0.027672
161,0.038203
162,0.017641
163,0.019739
164,0.039716
165,0.02651
166,0.037685
167,0.04024
168,0.026902
169,0.016008
170,0.016091
171,0.02633
172,0.019137
173,0.014635
174,0.016174
175,0.01252
176,0.014936
177,0.016935
178,0.012264
179,0.010311
180,0.012771
181,0.014142
