K, MeanJaccardScore
1, 0.0
2, 0.08
3, 0.027777777777777776
4, 0.011363636363636364
5, 0.01818181818181818
6, 0.006666666666666667
7, 0.11788746058695125
8, 0.08958333333333333
9, 0.005050505050505051
10, 0.0125
11, 0.1066747897411513
12, 0.011904761904761904
13, 0.026775855723224145
14, 0.12964716987273375
15, 0.0
16, 0.015757575757575755
17, 0.02047565437658317
18, 0.03534438588786415
19, 0.02506265664160401
20, 0.05899863294600136
21, 0.03932597193466758
22, 0.015584415584415584
23, 0.07572046057171916
24, 0.03942816442816443
25, 0.04779858788554441
26, 0.02564102564102564
27, 0.04040270429159318
28, 0.06605852452125742
29, 0.07863078672673875
30, 0.04555555555555556
31, 0.04538708603224732
32, 0.05671108405483406
33, 0.07689519057940111
34, 0.02925750719868367
35, 0.08002259760678423
36, 0.0
37, 0.07557869509052657
38, 0.11227907968681149
39, 0.05167332439379614
40, 0.09170182405245716
41, 0.059406014151507244
42, 0.04399193329644458
43, 0.12608008363378975
44, 0.09820974606982907
45, 0.08552499694967935
46, 0.02719044789983005
47, 0.0791520621058305
48, 0.005208333333333333
49, 0.03646432932147218
50, 0.07742371461843382
51, 0.04513429798096243
52, 0.029259629259629258
53, 0.11203585751494372
54, 0.004204204204204204
55, 0.08101463130171264
56, 0.02898960324985064
57, 0.06036680665930032
58, 0.05349903927490134
59, 0.10556946734660733
60, 0.12138049169220282
61, 0.09731946977502721
62, 0.04079690289367709
63, 0.021840726159431466
64, 0.021813666344916344
65, 0.004261954261954262
66, 0.042211372376429565
67, 0.016988184918271327
68, 0.039078797197403335
69, 0.1097151400743849
70, 0.058040417897909535
71, 0.05871397278659939
72, 0.0713167365017455
73, 0.13140402114414695
74, 0.1427622288559854
75, 0.0839278158156881
76, 0.02532959543866746
77, 0.03999521283956388
78, 0.09084406371855765
79, 0.14155156747806416
80, 0.09361980561147254
81, 0.018712254823365936
82, 0.07277459887867557
83, 0.06481859181010162
84, 0.02784606796658986
85, 0.027492300087455793
86, 0.0601877168698934
87, 0.050326041081810845
88, 0.028597654173312063
89, 0.004679079530273833
90, 0.05036290309348052
91, 0.07922290712952197
92, 0.08093931065377494
93, 0.06126267692481614
94, 0.044677888360942566
95, 0.08411078958544022
96, 0.035519494056079425
97, 0.014741320889142257
98, 0.032099969582376334
99, 0.09817376531024236
100, 0.09417461778846216
101, 0.07972674964922068
102, 0.06749575336468036
103, 0.05522519077344565
104, 0.05784770963206306
105, 0.08622503724367779
106, 0.10998491100045274
107, 4.063388866314506E-4
108, 0.02120825351819504
109, 0.04107758556365733
110, 0.07143140897664017
111, 0.06413907203380885
