K, MeanJaccardScore
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.0
8, 0.025
9, 0.05555555555555555
10, 0.0
11, 0.10909090909090909
12, 0.08333333333333333
13, 0.0
14, 0.14285714285714285
15, 0.06666666666666667
16, 0.03125
17, 0.0
18, 0.16666666666666666
19, 0.0
20, 0.0
21, 0.0
22, 0.0
23, 0.17391304347826086
24, 0.0
25, 0.04
26, 0.19230769230769232
27, 0.012345679012345678
28, 0.03571428571428571
29, 0.06896551724137931
30, 0.0
31, 0.04516129032258064
32, 0.046875
33, 0.0
34, 0.029411764705882353
35, 0.05238095238095238
36, 0.0
37, 0.0
38, 0.013157894736842105
39, 0.06837606837606837
40, 0.0
41, 0.0
42, 0.0
43, 0.007751937984496124
44, 0.02537878787878788
45, 0.011111111111111112
46, 0.0
47, 0.057446808510638304
48, 0.07187500000000001
49, 0.03129251700680272
50, 0.04666666666666667
51, 0.0
52, 0.009615384615384616
53, 0.057232704402515724
54, 0.016975308641975304
55, 0.02727272727272727
56, 0.0
57, 0.0
58, 0.022988505747126436
59, 0.0
60, 0.0
61, 0.03825136612021858
62, 0.02150537634408602
63, 0.10978835978835978
64, 0.02601066468253968
65, 0.003076923076923077
66, 0.0202020202020202
67, 0.018094053541814734
68, 0.03676470588235294
69, 0.036231884057971016
70, 0.009523809523809523
71, 0.024782025486250837
72, 0.03369708994708995
73, 0.057534246575342465
74, 0.05675675675675676
75, 0.030400919342095812
76, 0.046835839598997495
77, 0.025757575757575757
78, 0.05356125356125357
79, 0.037658227848101265
80, 0.015625
81, 0.027777777777777776
82, 0.030487804878048776
83, 0.04216867469879518
84, 0.0
85, 0.02815126050420168
86, 0.031976744186046506
87, 0.04789272030651341
88, 0.036931818181818184
89, 0.04213483146067415
90, 0.05628747795414462
91, 0.019701726844583985
92, 0.0024585921325051756
93, 0.04838709677419355
94, 0.034574468085106384
95, 0.0
96, 0.06473913817663819
97, 0.014089347079037801
98, 0.003401360544217687
99, 0.05555555555555555
100, 0.015
101, 0.0264026402640264
102, 0.05261437908496733
103, 0.011673601479426721
104, 0.0625
105, 0.04523809523809524
106, 0.009433962264150943
107, 0.03271028037383177
108, 0.08719135802469137
109, 0.029598077763215384
110, 0.045995670995671
111, 0.0518018018018018
112, 0.021577380952380952
113, 0.02728613569321534
114, 0.03320400359874044
115, 0.04166243177112742
116, 0.0
117, 0.008903133903133902
118, 0.020056497175141245
119, 0.0
120, 0.026137057387057388
121, 0.0291223927587564
122, 0.036963309914129584
123, 0.0867208672086721
124, 0.012768817204301074
125, 0.06
126, 0.020786092214663644
127, 0.007874015748031496
128, 0.0078125
129, 0.05322997416020672
130, 0.026282051282051282
131, 0.021628498727735368
132, 0.009289321789321788
133, 0.03446115288220551
134, 0.03527007818052595
135, 0.03883597883597884
136, 0.04963235294117647
137, 0.0
138, 0.009316770186335402
139, 0.017985611510791366
140, 0.017687074829931974
