K, MeanJaccardScore
1, 0.11363636363636363
2, 0.26178861788617885
3, 0.24287749287749286
4, 0.33428607723577236
5, 0.352240495990496
6, 0.3189012138002769
7, 0.39971806992752074
8, 0.16018033263664216
9, 0.2481566439128541
10, 0.28323113670733757
11, 0.20989691532510457
12, 0.02639457346322796
13, 0.25860105408686407
14, 0.2569981969680751
15, 0.14560856830457852
16, 0.30840711022228995
17, 0.2013454994792211
18, 0.23573017024745743
19, 0.33606638980418146
20, 0.11994006586311923
21, 0.12459930379626168
22, 0.25044446804107123
23, 0.2281313891241791
24, 0.3277726728831756
25, 0.26525548026390333
26, 0.07819783302969158
27, 0.3404452861469512
28, 0.27927791456520973
29, 0.3472214212557805
30, 0.16343597440445182
31, 0.04602042427108929
32, 0.3027943071115927
33, 0.3178090227027649
34, 0.0411811347556337
35, 0.36721284199022924
36, 0.278063073608757
37, 0.21989486985996937
38, 0.3550461010436461
39, 0.12672475006598732
40, 0.34021237333153875
41, 0.0424206954243444
42, 0.2919864933320911
43, 0.08435062411795599
44, 0.03401633552708435
45, 0.02955715625618781
46, 0.07387987660859636
47, 0.3073272079126944
48, 0.23805681951391144
49, 0.2391287637904711
50, 0.2889259612551525
51, 0.31519295003601394
52, 0.16077951281376388
53, 0.21507825259256946
54, 0.10778042154677943
55, 0.2727886380623586
56, 0.10956445644658296
57, 0.189656230220519
58, 0.2950830151528404
59, 0.20772549017696093
60, 0.0834521775739277
61, 0.09602279394722145
62, 0.33305741437834624
63, 0.2398328070006526
64, 0.11787234638179653
65, 0.31723842968067967
66, 0.18605402189695797
67, 0.14273653303692366
68, 0.026526487050634203
69, 0.17164717431401827
70, 0.18657715422882487
71, 0.2627083589014066
72, 0.14712302593905807
73, 0.015118624084775531
74, 0.11012283375174545
75, 0.32320857960829674
76, 0.346747757595729
77, 0.22523039704306236
78, 0.21983596930229732
79, 0.22454296051534364
80, 0.2504363539061055
81, 0.1954353542730627
82, 0.022056300872464102
83, 0.23704399692228922
84, 0.1717002196173479
85, 0.023101853263361692
86, 0.34494599963083716
87, 0.3213873268931914
88, 0.2636236157938256
89, 0.15663415093808564
90, 0.10921922381194725
91, 0.29688811259508435
92, 0.2456452078123464
93, 0.02068181290132838
94, 0.00799656723890338
95, 0.06505961313826295
96, 0.30174303306155476
97, 0.14266021500375956
98, 0.20362286530849247
99, 0.1785109955594353
100, 0.26587907345447065
101, 0.18638418642267646
102, 0.08442191079813119
103, 0.2727446875629153
104, 0.25626045921936175
105, 0.02371370195337629
106, 0.2824693673420757
107, 0.3150110516821295
108, 0.22722222769433068
109, 0.18603854361859617
110, 0.2909628950662114
111, 0.028489699914586396
112, 0.2055572821070517
113, 0.03258181608261008
114, 0.2147525825475636
115, 0.03441751337756519
116, 0.29994745128729766
117, 0.16656133085447786
118, 0.32045432762115966
119, 0.31278007507114086
120, 0.04816253021387613
121, 0.2875517026288315
122, 0.0633234222659306
123, 0.16027494091239122
124, 0.16073357792014936
125, 0.21613614145712062
126, 0.10176752193705683
127, 0.10927557203080117
128, 0.0803795667341592
129, 0.19027876263851023
130, 0.17003193407770176
131, 0.17610601252496197
132, 0.30816781150060035
133, 0.16173784861182403
134, 0.31930490802981437
135, 0.33815479749475036
136, 0.05853512338599608
137, 0.10705812649693605
138, 0.25971338039604114
139, 0.18486204738938236
140, 0.2870069152594441
141, 0.19012481667488107
142, 0.31088279021278203
143, 0.19113892090478923
144, 0.19189354032842423
145, 0.024955838373726013
146, 0.26808358008122174
147, 0.32530878403005103
148, 0.18347207262156168
149, 0.0687286232685021
150, 0.26398589804172856
151, 0.2061809278094382
152, 0.02494452435474666
153, 0.3152423157379814
154, 0.053417089006019415
155, 0.2864389576514669
156, 0.13468727751676507
157, 0.08304029021208797
158, 0.21332117363569544
159, 0.32173557666454616
160, 0.11021452678943397
161, 0.2885560197995403
162, 0.23783941129867014
163, 0.24172081542248144
164, 0.04968575680412983
165, 0.34112256441439276
166, 0.06392265508794005
167, 0.32262354705766494
168, 0.23907949063559528
169, 0.25320212627945293
170, 0.34189820872003
171, 0.14723736369661503
172, 0.22092758638185583
173, 0.2924147803121013
174, 0.3242166344818854
175, 0.07554678474445754
176, 0.26915430832956777
177, 0.023024337171972643
178, 0.17428189619461712
179, 0.11086471317273795
180, 0.07598734454653623
181, 0.3039839943876596
182, 0.21015220490747694
183, 0.3440594652561137
184, 0.1366465411785355
185, 0.3377689588689621
186, 0.14717047989542614
187, 0.322036840580557
188, 0.26219804014628084
189, 0.34476690218293815
190, 0.2817073597890554
191, 0.32501563370156256
192, 0.2961486008163078
193, 0.025334508317809923
194, 0.24144638147854292
195, 0.14564234339362403
196, 0.3488592799114163
197, 0.2813819154888299
198, 0.16651513960965159
199, 0.3598327466857322
200, 0.1642246750078484
201, 0.31841981131790825
202, 0.30403232974503613
203, 0.13076798421515162
204, 0.3008647663783053
205, 0.17559259596191465
206, 0.14849553586383804
207, 0.26560740602864247
208, 0.05686580981578311
209, 0.15214586611513634
210, 0.01047708083755793
211, 0.2978743768666003
212, 0.2923925110232504
213, 0.12341079508599852
214, 0.31998519230983746
215, 0.3478898875559966
216, 0.004924028002150182
217, 0.061522186726713474
218, 0.0229208071485087
219, 0.24477301546892377
220, 0.11744804907758044
221, 0.32306984704964514
222, 0.025173437563412778
223, 0.21088140486087506
224, 0.18621796539093285
225, 0.03280570668239878
226, 0.2849554827678435
227, 0.2419888641228922
228, 0.34380430122469985
229, 0.04141871372140122
230, 0.07916465148834297
231, 0.35403551057423327
232, 0.21470802267673236
233, 0.25067048104078066
234, 0.039520810375877555
235, 0.2431954111174886
236, 0.15256452751443972
237, 0.3106503227869144
238, 0.10543920705622786
239, 0.22220672738576253
240, 0.28586978251117695
241, 0.23220285976030594
242, 0.3285622321829986
243, 0.06025700201335679
244, 0.2119544164260642
245, 0.06186745878683535
246, 0.176888690707828
247, 0.10423470326975545
248, 0.295303808787145
249, 0.2791821370497863
250, 0.047723576890897075
251, 0.24492060295579535
252, 0.1238328537778631
253, 0.031207747883440103
254, 0.26190469976190556
255, 0.27101259408892703
256, 0.3422478350830385
257, 0.25036476078192854
258, 0.23417645384701496
259, 0.3234509995091086
260, 0.28597229303437416
261, 0.0951644218394612
262, 0.09953443066744747
263, 0.09844739760030213
264, 0.2287180726367812
