K, MeanJaccardScore
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.008771929824561403
7, 0.01020408163265306
8, 0.034722222222222224
9, 0.0287037037037037
10, 0.01
11, 0.06361795584669484
12, 0.019230769230769232
13, 0.09067838333580462
14, 0.0035714285714285718
15, 0.063997113997114
16, 0.03225160256410256
17, 0.07478213507625273
18, 0.08458849269460991
19, 0.08807976156512733
20, 0.007142857142857143
21, 0.07444822790687453
22, 0.040996106665477865
23, 0.05507646994724663
24, 0.011153198653198653
25, 0.02658008658008658
26, 0.05954822954822954
27, 0.0655286727791265
28, 0.04269029741379971
29, 0.03743484372287618
30, 0.03730447914658441
31, 0.05369361820974724
32, 0.10564833744246008
33, 0.044445228684359114
34, 0.09874254191758117
35, 0.06661508449337997
36, 0.0
37, 0.06856456628808906
38, 0.003947368421052632
39, 0.04682013143551605
40, 0.004419642857142856
41, 0.042955513321366975
42, 0.02528316882308479
43, 0.04696698037192022
44, 0.08440418114267267
45, 0.014814814814814814
46, 0.003381642512077295
47, 0.08800420364875934
48, 0.049040324240553074
49, 0.0
50, 0.009004329004329004
51, 0.019382197323373793
52, 0.031208721833721833
53, 0.04252289736835894
54, 0.0016835016835016836
55, 0.04768824609733701
56, 0.04801280823214053
57, 0.004873294346978558
58, 0.04166849988084108
59, 0.018604260478637346
60, 0.014541900093370681
61, 0.025185826290601773
62, 0.050015543257417173
63, 0.005291005291005291
64, 0.05002479149597915
65, 0.010511317490955501
66, 0.04318471722804161
67, 0.0711259401146174
68, 0.06301838596954475
69, 0.002846993870011773
70, 0.031627120503387264
71, 0.04126662193748924
72, 0.05131487722280561
73, 0.015381968216269927
74, 0.017003328768034648
75, 0.04588474715584691
76, 0.05030141884782482
77, 0.008106760490757566
78, 0.0
79, 0.028585396567526122
80, 0.031250240235340856
81, 0.016543988254701526
82, 0.023969935890667596
83, 0.044961604914410876
84, 0.007975412387177094
85, 0.003361344537815126
86, 0.0572301896288387
87, 0.026682086976204628
88, 0.034421630302744234
89, 0.05066936791134097
90, 0.04311739002115306
91, 0.00553888467422302
92, 0.010578113220292517
93, 0.006963645673323093
94, 0.034662194987601744
95, 0.015934153565732512
96, 0.034685837331122425
97, 0.0724625615580949
98, 0.04410099250879107
99, 0.0032467532467532465
100, 0.021694849869772468
101, 0.0799620122641642
102, 0.013064114534702766
103, 0.05272393302819199
104, 0.03267480283734154
105, 0.013742397093790285
106, 0.014150943396226415
107, 0.07237883253338878
108, 0.050299848451430346
109, 0.06849816152832837
110, 0.015087857384508102
111, 0.0458980478991062
112, 0.06780812649093025
113, 0.08061048820786451
114, 0.019707017841692764
115, 0.049589081009118234
116, 0.006920927921776183
117, 0.021960210562914445
118, 0.03007604430559366
119, 0.05216478461373854
120, 0.008694316703827571
121, 0.08741233257897939
122, 0.07658509413134687
123, 0.05023177690631965
124, 0.040722960419664486
125, 0.03683768780239368
126, 0.03831554947373676
