K, MeanJaccardScore
1, 0.0
2, 0.05295566502463054
3, 0.013333333333333334
4, 0.007575757575757576
5, 0.028405797101449276
6, 0.0
7, 0.005494505494505495
8, 0.12980769230769232
9, 0.0
10, 0.0038461538461538464
11, 0.012875055978504253
12, 0.0
13, 0.04456654456654456
14, 0.0071428571428571435
15, 0.0022988505747126436
16, 0.004718660968660969
17, 0.01182412358882947
18, 0.013888888888888888
19, 0.026338573706994762
20, 0.0019230769230769232
21, 0.0018315018315018315
22, 0.008241758241758242
23, 0.011405087411952399
24, 0.01381583081950729
25, 0.015195767195767197
26, 0.036625504125504124
27, 0.02971573977321104
28, 0.03761926565497994
29, 0.027357946362158846
30, 0.0026709401709401706
31, 0.012325704205570725
32, 0.028271103896103895
33, 0.00505050505050505
34, 0.0026373122348354546
35, 0.015091376818843951
36, 0.04771518487710487
37, 0.0
38, 0.028424426450742238
39, 0.05555389626172986
40, 0.04359774495868949
41, 0.002113821138211382
42, 0.006173767752715121
43, 0.026127818355480534
44, 0.005598234717227852
45, 0.016493300245921837
46, 0.013701724297323014
47, 0.0034063515354784612
48, 0.005533509700176366
49, 0.028462592185827387
50, 0.017729631771737035
51, 0.037007294317211496
52, 0.04798763363054358
53, 0.012514691452171465
54, 0.0058026680169081185
55, 0.006247717195085617
56, 0.040163153015405996
57, 0.03064768400784603
58, 4.856726566294318E-4
59, 0.0028324832071486843
60, 0.010714285714285713
61, 0.03856070638275665
62, 0.005085072352624535
63, 0.003256003256003256
64, 0.0024705812398890204
65, 0.030801127805404938
66, 0.025577550032418184
67, 0.040686695726246835
68, 0.026268994585632317
69, 0.02353841913871682
70, 0.02116726441084855
71, 0.01331608565931402
72, 0.04269846874170412
73, 0.012206735306538577
74, 0.02086480532687963
75, 0.03645721985180123
76, 0.016979949874686717
77, 0.032354049459312625
78, 0.0023616734143049926
79, 0.017441480421358898
80, 0.030352587347199412
81, 0.01925040120137272
82, 0.05359031844363353
83, 0.026899488732229342
84, 0.003703703703703704
85, 0.002903469079939668
86, 0.002621360066324756
87, 0.005314009661835748
88, 0.01751899964071017
89, 0.02132008599554264
90, 0.007636325553732156
91, 0.0033998785097686195
92, 0.02020698036444756
93, 1.5583606046439146E-4
94, 0.031626689765334386
95, 0.01060027691606639
96, 0.020922909486251733
97, 0.03379802448923162
98, 0.022155899549982528
99, 0.022681932475717686
100, 0.0
101, 0.004321860757504322
102, 0.013371005672466943
103, 0.022539544026413495
104, 0.026391099179763906
105, 0.0062511590331139205
106, 0.029463549857304233
107, 0.024836170994772238
108, 0.010165056360708535
109, 0.013877561467496394
110, 0.040324602298286515
111, 0.030526006652188607
112, 0.004296933486313186
113, 0.02265723956890401
114, 0.011205737132224506
115, 0.0038161026564993913
116, 0.00328171213331337
117, 0.023277173948855683
118, 0.034966121648868816
119, 0.04041979414559315
120, 0.011769006578217106
121, 0.00797908606692931
122, 0.009712293745943444
123, 0.01924700731704656
124, 0.003198750174556626
125, 0.024921496101103034
126, 0.03343892007475906
127, 0.01703407695212145
128, 0.0
129, 0.0065570489568083775
130, 0.01502878901408313
131, 0.001540570624430914
132, 0.0
133, 0.04347829185562109
134, 0.033071891028965954
135, 0.016252212518025517
136, 0.02569384168126172
137, 0.019462578223114712
138, 0.02759653600634861
139, 0.0010322177040975914
140, 0.027556812043462647
141, 0.002940794430156132
142, 0.03637637388100727
143, 0.035786950165271725
144, 0.004319698703279939
145, 0.02332713525631561
146, 0.026172515229780847
147, 2.1652771384242917E-4
148, 0.025243052440993553
149, 0.018067657932138177
150, 0.012075695479795128
151, 0.0010513361885340587
152, 0.023555517001904367
153, 0.014657548752189109
154, 0.003380102040816326
155, 0.004711229666852794
156, 0.009928301755224833
157, 0.02589192408428966
158, 0.031084647015164543
159, 0.012649642857523536
160, 0.02254401498238696
161, 0.020926764898951577
162, 0.01788550538079064
163, 0.02517199272437176
164, 0.009554072605782558
165, 0.03831332078293971
166, 0.00795839904525099
167, 0.007993184493840837
168, 0.04646864992431286
169, 0.022624771695789622
170, 0.0071909014567455645
171, 0.01797303769368847
172, 0.008589865230915067
173, 0.030532965219773913
174, 0.01341730102507917
175, 0.014335966532646235
176, 0.004689289644433185
177, 0.0057839682216147695
178, 0.03356160608788708
179, 0.04406831391014615
180, 0.010198684747310562
181, 0.014108202254066374
182, 0.02620814211318306
183, 0.014693333906270298
184, 0.012758381005342538
185, 0.023475068753879405
186, 0.025233985857531734
187, 0.005280591645243375
188, 0.026982572831076957
189, 0.02197339484981336
190, 6.051863575955496E-4
191, 0.012221415449040509
192, 0.034163842835292745
193, 0.02675544554363262
194, 0.010862950126379316
195, 0.028422364308086423
196, 0.016402280401402836
197, 0.0055332133479787035
198, 0.011441693901821495
199, 0.03725805758116972
200, 0.028343214997945565
201, 0.006870549368585503
202, 0.006328864896373513
203, 0.0019002296397155568
204, 0.013799428882553793
205, 0.011971482461981316
206, 0.021630686700080535
207, 0.010828607185395897
208, 0.010612895110923172
209, 0.001594170883951833
210, 0.009385278881519485
211, 0.030199210402264486
212, 0.019680865485979214
213, 0.007664943911837035
214, 0.014482858802911475
215, 0.03415589760461443
216, 7.352941176470588E-4
217, 0.005487246991090535
218, 0.03518169708679201
219, 0.03528730920902981
220, 0.00918284956748979
221, 0.01800103345735411
222, 0.025352295215237502
223, 0.018163466280227195
224, 0.02150309040596974
225, 0.04363389563740541
226, 0.02156326522681334
227, 0.014968979619155111
228, 0.0025814136617460714
229, 0.010704209408471678
230, 0.0011853002070393375
231, 0.02567072407927028
232, 0.03002284436288841
233, 0.016419311458111305
234, 0.005606961324777508
235, 0.008649751147485386
236, 0.00595713342952569
237, 0.019415207651838306
238, 0.00729167452795425
239, 0.018188537068340508
240, 0.005725253973609237
241, 0.02420428272360629
242, 5.903187721369539E-4
243, 0.004596069890772058
244, 0.00798409658836867
245, 0.044395351891263764
246, 0.012217784629174024
247, 0.01945951966041521
248, 0.028303115274140103
249, 0.00869262663082995
250, 0.023738078120028233
251, 0.0
252, 0.020472617433586787
253, 0.021023341586215428
254, 0.009737110199504774
255, 0.02145340627303322
256, 0.022676828524146136
257, 0.011131935236402084
258, 0.01112294394825091
259, 0.008763206523912638
260, 0.012946249434586152
261, 0.015184075208762941
262, 0.0
263, 0.04260866915341264
264, 0.01390945721871691
265, 0.02048341860374885
266, 0.024873309837327294
267, 3.763677755746493E-4
268, 0.02626319946829728
269, 0.015684595729181704
270, 0.025908616822526397
271, 0.03050192140845144
272, 0.02265077770395389
273, 0.02741567963747369
274, 4.954255705651155E-4
275, 0.040384714875407554
276, 0.018712879326962858
277, 0.02785761652305855
278, 0.013751039914013255
279, 7.182831631048948E-4
280, 0.011759855699204869
281, 0.011384873163676444
282, 0.01706713460046255
283, 0.03218582015037274
284, 0.029760068170732804
285, 0.005682000597062269
286, 0.0
287, 0.016603867401958967
288, 0.02550056894130878
289, 0.021572240900561847
290, 2.8735632183908046E-4
291, 0.013876178282038293
292, 0.02157871027398869
