K, MeanJaccardScore
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.027777777777777776
7, 0.03968253968253969
8, 0.013888888888888888
9, 0.0
10, 0.0
11, 0.0303030303030303
12, 0.05833333333333333
13, 0.0
14, 0.0
15, 0.009523809523809523
16, 0.0
17, 0.0
18, 0.0
19, 0.0
20, 0.0
21, 0.0352578638292924
22, 0.0
23, 0.0
24, 0.0
25, 0.006666666666666666
26, 0.018315018315018312
27, 0.005291005291005291
28, 0.047619047619047616
29, 0.0
30, 0.020833333333333332
31, 0.04838709677419355
32, 0.02291666666666667
33, 0.02525252525252525
34, 0.0
35, 0.0
36, 0.05092592592592592
37, 0.08108108108108109
38, 0.02368421052631579
39, 0.006054131054131054
40, 0.0068402777777777785
41, 0.024390243902439025
42, 0.0
43, 0.04053156146179401
44, 0.016838842975206613
45, 0.0044444444444444444
46, 0.010869565217391304
47, 0.002364066193853428
48, 0.0
49, 0.014780457637600497
50, 0.015
51, 0.014300079005961358
52, 0.01201923076923077
53, 0.014487870619946091
54, 0.035832531665865
55, 0.021212121212121213
56, 0.008928571428571428
57, 0.0
58, 0.00603448275862069
59, 0.015921931176168462
60, 0.01851851851851852
61, 0.00819672131147541
62, 0.03506842619745846
63, 0.06972789115646259
64, 0.008333333333333333
65, 0.021025641025641025
66, 0.02423039923039923
67, 0.011573252618028738
68, 0.009481633562515916
69, 0.013239015412928457
70, 0.010261232698207487
71, 0.005687973997833153
72, 0.0
73, 0.015682757121113285
74, 0.017781996531996528
75, 0.02057142857142857
76, 0.003947368421052633
77, 0.023500309214594926
78, 0.010683760683760682
79, 0.036009876199749616
80, 0.0
81, 0.008348030570252792
82, 0.012195121951219513
83, 0.023834298231888595
84, 0.02163003663003663
85, 0.028333333333333332
86, 0.01339096949562066
87, 0.024644703955048784
88, 0.024655433168364205
89, 0.03162839908560822
90, 0.011944111656755334
91, 0.0
92, 0.018115942028985504
93, 0.016129032258064516
94, 0.011081560283687944
95, 0.005580296896086369
96, 0.009453914141414142
97, 0.019046415817185983
98, 0.03545918367346939
99, 0.0
100, 0.015129828341593049
101, 0.0033003300330033
102, 0.004901960784313725
103, 0.026763713553405157
104, 0.02965637068436842
105, 0.017841269841269842
106, 0.013923253545895053
107, 0.02690249299691604
108, 0.01645527216734647
109, 0.015323616241047439
110, 0.0
111, 0.0
112, 0.03485969387755102
113, 0.0
114, 0.01827485380116959
115, 0.002173913043478261
116, 0.019419577070439138
117, 0.025658536480557596
118, 0.01322251195132551
119, 0.029968335021408877
120, 0.01529060264354382
121, 0.028724600315509406
122, 0.016626299340860573
123, 0.018194373377300205
124, 0.0016801075268817202
125, 0.01251236424394319
126, 0.014234839234839234
127, 0.014169589095480713
128, 0.015819120115995115
129, 0.005490956072351421
130, 0.020597820982436364
131, 0.0
132, 0.006161616161616161
133, 0.0032163742690058477
134, 0.002164179104477612
135, 0.014780211421302638
136, 0.009930074971164937
