K, MeanJaccardScore
1, 0.6
2, 0.5778508771929824
3, 0.2041479860886668
4, 0.24785809632777597
5, 0.14227892718202487
6, 0.40808277588885544
7, 0.2716271335737918
8, 0.14401279699569577
9, 0.006817256817256817
10, 0.2927570533587416
11, 0.3837043675656336
12, 0.3605060985879501
13, 0.3760857657103865
14, 0.23772620576333067
15, 0.356869587933561
16, 0.18025284318849968
17, 0.26161511816376704
18, 0.03242061252888167
19, 0.011362749620522328
20, 0.21467544271505826
21, 0.15742308939027563
22, 0.12706781701978864
23, 0.27616480913913927
24, 0.34920980684808517
25, 0.07946121852512693
26, 0.3151715117928167
27, 0.21618823567826992
28, 0.25413101553659384
29, 0.16156676125087654
30, 0.226073558928804
31, 0.1709466368435068
32, 0.25402174400144634
33, 0.3590570874813578
34, 0.11595775625955142
35, 0.3563788857268957
36, 0.0733891888159822
37, 0.3286863321944352
38, 0.35197507248432175
39, 0.3251207261660234
40, 0.20561336533562247
41, 0.304878733652915
42, 0.30768085250734234
43, 0.19082649037888316
44, 0.37594906344025625
45, 0.39549723229523626
46, 0.12175488745240033
47, 0.07491758904635616
48, 0.14788592052138583
49, 0.2355150333977381
50, 0.20695906867755462
51, 0.2819364538350892
52, 0.2576649511059532
53, 0.3842373958910244
54, 0.19202377350107247
55, 0.16208760660276
56, 0.36201058197309466
57, 0.0635100383947895
58, 0.1772749860396881
59, 0.33149433708327486
60, 0.3073950513341667
61, 0.20118900168846265
62, 0.18504786843529983
63, 0.19746462672518902
64, 0.3339952898103852
65, 0.19502473150541147
66, 0.16394755128961375
67, 0.06505862327830805
68, 0.30169288594813104
69, 0.27795663037257656
70, 0.39212127827873894
71, 0.374858066763914
72, 0.13644652304343652
73, 0.37832524361748743
74, 0.06167080496156447
75, 0.39854842779595445
76, 0.24016022406440207
77, 0.2704031440351913
78, 0.3166190176431786
79, 0.3120749354048157
80, 0.36018813787369935
81, 0.17039987206250287
82, 0.2687001684523244
83, 0.3964093167272848
84, 0.11218604910380565
85, 0.1982831368827851
86, 0.14285204076234315
87, 0.2691251800754115
88, 0.08708588074966815
89, 0.26068961150218045
90, 0.3032864057914174
91, 0.39524425015269643
92, 0.28932645813825997
93, 0.22201216594197137
94, 0.3203094177632882
95, 0.270517937710785
96, 0.3676082533188712
97, 0.3777485615807487
98, 0.13884455798712675
99, 0.3956498132768235
100, 0.21171338630214645
101, 0.23984347605381112
102, 0.39445579234025635
103, 0.15764189686845978
104, 0.22824879076724225
105, 0.32812047589110205
106, 0.20693342913801868
107, 0.15902820783709967
108, 0.05070631001294661
109, 0.2742517996261006
110, 0.3393920246575937
111, 0.19305832739711135
112, 0.3487320907746618
113, 0.016539660092602732
