K, MeanJaccardScore
1, 0.11764705882352941
2, 0.057692307692307696
3, 0.08096050014208582
4, 0.05947136563876652
5, 0.12034858387799566
6, 0.15533254260211246
7, 0.05075321066610746
8, 0.17910002789717536
9, 0.05165521258976597
10, 0.06109975421011703
11, 0.1515128747348352
12, 0.04769031344072583
13, 0.1751817166843823
14, 0.09295492383344296
15, 0.12771222803560062
16, 0.18544894282503158
17, 0.2357076577794182
18, 0.10585799918285768
19, 0.05995966603260996
20, 0.14766335949985926
21, 0.08835636279044448
22, 0.14234664499490066
23, 0.09627764182271209
24, 0.07593808131180067
25, 0.030380078796585174
26, 0.19873857643142825
27, 0.11369980635505511
28, 0.14082082229828333
29, 0.15313336542077044
30, 0.08862089749046662
31, 0.18267611461456504
32, 0.0838342853573909
33, 0.060005187972413485
34, 0.06821615287546061
35, 0.05610168805282058
36, 0.03648951259347307
37, 0.17622418065813816
38, 0.17658993125972747
39, 0.09401862399157535
40, 0.16242424337778955
41, 0.15105396167757545
42, 0.1620617603117336
43, 0.2404675310090299
44, 0.1617734968530907
45, 0.16580459816066487
46, 0.12317105032899646
47, 0.040716664049043186
48, 0.1845444377419521
49, 0.12844768721273425
50, 0.21822468597808897
51, 0.1656048520924891
52, 0.16795293406434786
53, 0.1908320715783811
54, 0.24809175826230911
55, 0.07934404296211157
56, 0.13654651050044228
57, 0.0422965823162501
58, 0.15052422554359055
59, 0.1458654667604077
60, 0.12932580499542967
61, 0.037443737922447956
62, 0.02263664284105512
63, 0.22964264824244485
64, 0.0859123558945764
65, 0.08551402536685798
66, 0.13632472302427276
67, 0.061254645382025324
68, 0.12269654212650606
69, 0.13541108499423785
70, 0.15240271118069654
71, 0.07932591983211969
72, 0.021705724286784106
73, 0.09779793407232046
74, 0.12519572820381283
75, 0.24106092440682295
76, 0.137032315614399
77, 0.23416233597203576
78, 0.12102669543350898
79, 0.016378589311321457
80, 0.06876082820742081
81, 0.12691305542455042
82, 0.22889290038006255
83, 0.0604513838298108
84, 0.09481107770127324
85, 0.05234375803552683
86, 0.1723905090142821
87, 0.039206884390034516
88, 0.028361997058895513
89, 0.16084823166593096
90, 0.07199002798991644
91, 0.0367882669846403
92, 0.04090781411657059
93, 0.12367431485399448
94, 0.04528910801909463
95, 0.11230016281934657
96, 0.18036248842334657
97, 0.06165908694634762
98, 0.13993282679936486
99, 0.0582404121227999
100, 0.03705500950654297
101, 0.18759077554496617
102, 0.17344776124275485
103, 0.06219854986081905
104, 0.1710471919058975
105, 0.09408956630140548
106, 0.06641120075055035
107, 0.14067340093359434
108, 0.11973972921317172
109, 0.11855802997107254
110, 0.07404923547692967
111, 0.1427232339382502
112, 0.14863694791033302
113, 0.12567663316016917
114, 0.15875783824359307
