K, CoverageSize
0, 0.010582010582010581
1, 0.005291005291005291
2, 0.005291005291005291
3, 0.005291005291005291
4, 0.005291005291005291
5, 0.005291005291005291
6, 0.005291005291005291
7, 0.005291005291005291
8, 0.005291005291005291
9, 0.010582010582010581
10, 0.005291005291005291
11, 0.005291005291005291
12, 0.010582010582010581
13, 0.005291005291005291
14, 0.005291005291005291
15, 0.005291005291005291
16, 0.005291005291005291
17, 0.005291005291005291
18, 0.005291005291005291
19, 0.005291005291005291
20, 0.005291005291005291
21, 0.005291005291005291
22, 0.005291005291005291
23, 0.005291005291005291
24, 0.005291005291005291
25, 0.005291005291005291
26, 0.005291005291005291
27, 0.005291005291005291
28, 0.005291005291005291
29, 0.005291005291005291
30, 0.005291005291005291
31, 0.005291005291005291
32, 0.005291005291005291
33, 0.005291005291005291
34, 0.005291005291005291
35, 0.005291005291005291
36, 0.005291005291005291
37, 0.010582010582010581
38, 0.005291005291005291
39, 0.005291005291005291
40, 0.005291005291005291
41, 0.005291005291005291
42, 0.005291005291005291
43, 0.005291005291005291
44, 0.005291005291005291
45, 0.005291005291005291
46, 0.005291005291005291
47, 0.005291005291005291
48, 0.005291005291005291
49, 0.005291005291005291
50, 0.005291005291005291
51, 0.005291005291005291
52, 0.005291005291005291
53, 0.005291005291005291
54, 0.005291005291005291
55, 0.005291005291005291
56, 0.005291005291005291
57, 0.005291005291005291
58, 0.005291005291005291
59, 0.005291005291005291
60, 0.005291005291005291
61, 0.005291005291005291
62, 0.010582010582010581
63, 0.005291005291005291
64, 0.005291005291005291
65, 0.005291005291005291
66, 0.005291005291005291
67, 0.005291005291005291
68, 0.005291005291005291
69, 0.005291005291005291
70, 0.005291005291005291
71, 0.005291005291005291
72, 0.005291005291005291
73, 0.005291005291005291
74, 0.005291005291005291
75, 0.005291005291005291
76, 0.005291005291005291
77, 0.005291005291005291
78, 0.005291005291005291
79, 0.005291005291005291
80, 0.005291005291005291
81, 0.005291005291005291
82, 0.005291005291005291
83, 0.005291005291005291
84, 0.005291005291005291
85, 0.005291005291005291
86, 0.005291005291005291
87, 0.010582010582010581
88, 0.005291005291005291
89, 0.010582010582010581
90, 0.005291005291005291
91, 0.005291005291005291
92, 0.005291005291005291
93, 0.005291005291005291
94, 0.005291005291005291
95, 0.005291005291005291
96, 0.005291005291005291
97, 0.010582010582010581
98, 0.005291005291005291
99, 0.005291005291005291
100, 0.005291005291005291
101, 0.005291005291005291
102, 0.005291005291005291
103, 0.010582010582010581
104, 0.005291005291005291
105, 0.005291005291005291
106, 0.005291005291005291
107, 0.005291005291005291
108, 0.005291005291005291
109, 0.005291005291005291
110, 0.005291005291005291
111, 0.005291005291005291
112, 0.005291005291005291
113, 0.005291005291005291
114, 0.005291005291005291
115, 0.010582010582010581
116, 0.005291005291005291
117, 0.005291005291005291
118, 0.005291005291005291
119, 0.005291005291005291
120, 0.005291005291005291
121, 0.005291005291005291
122, 0.005291005291005291
123, 0.005291005291005291
124, 0.005291005291005291
125, 0.005291005291005291
126, 0.005291005291005291
127, 0.005291005291005291
128, 0.005291005291005291
129, 0.005291005291005291
130, 0.005291005291005291
131, 0.005291005291005291
132, 0.005291005291005291
133, 0.005291005291005291
134, 0.005291005291005291
135, 0.005291005291005291
136, 0.005291005291005291
137, 0.005291005291005291
138, 0.005291005291005291
139, 0.005291005291005291
140, 0.005291005291005291
141, 0.005291005291005291
142, 0.005291005291005291
143, 0.005291005291005291
144, 0.005291005291005291
145, 0.005291005291005291
146, 0.005291005291005291
147, 0.005291005291005291
148, 0.005291005291005291
149, 0.005291005291005291
150, 0.005291005291005291
151, 0.005291005291005291
152, 0.005291005291005291
153, 0.005291005291005291
154, 0.010582010582010581
155, 0.005291005291005291
156, 0.005291005291005291
157, 0.005291005291005291
158, 0.005291005291005291
159, 0.005291005291005291
160, 0.005291005291005291
161, 0.010582010582010581
162, 0.005291005291005291
163, 0.005291005291005291
164, 0.010582010582010581
165, 0.005291005291005291
166, 0.005291005291005291
167, 0.010582010582010581
168, 0.005291005291005291
169, 0.005291005291005291
170, 0.005291005291005291
171, 0.005291005291005291
172, 0.005291005291005291
173, 0.005291005291005291
174, 0.005291005291005291
175, 0.005291005291005291
176, 0.005291005291005291
177, 0.005291005291005291
178, 0.005291005291005291
179, 0.005291005291005291
180, 0.005291005291005291
181, 0.005291005291005291
182, 0.010582010582010581
183, 0.005291005291005291
184, 0.005291005291005291
185, 0.005291005291005291
186, 0.005291005291005291
187, 0.005291005291005291
188, 0.005291005291005291
189, 0.010582010582010581
190, 0.005291005291005291
191, 0.005291005291005291
192, 0.010582010582010581
193, 0.005291005291005291
194, 0.005291005291005291
195, 0.005291005291005291
196, 0.005291005291005291
197, 0.005291005291005291
198, 0.005291005291005291
199, 0.005291005291005291
200, 0.005291005291005291
201, 0.005291005291005291
202, 0.010582010582010581
203, 0.010582010582010581
204, 0.005291005291005291
205, 0.005291005291005291
206, 0.005291005291005291
207, 0.005291005291005291
208, 0.005291005291005291
209, 0.005291005291005291
210, 0.005291005291005291
211, 0.005291005291005291
212, 0.005291005291005291
213, 0.005291005291005291
214, 0.005291005291005291
215, 0.005291005291005291
216, 0.005291005291005291
217, 0.005291005291005291
218, 0.005291005291005291
219, 0.005291005291005291
220, 0.005291005291005291
221, 0.005291005291005291
222, 0.005291005291005291
223, 0.005291005291005291
224, 0.005291005291005291
225, 0.005291005291005291
226, 0.005291005291005291
227, 0.005291005291005291
228, 0.005291005291005291
229, 0.005291005291005291
230, 0.005291005291005291
231, 0.005291005291005291
232, 0.005291005291005291
233, 0.005291005291005291
234, 0.005291005291005291
235, 0.005291005291005291
236, 0.005291005291005291
237, 0.005291005291005291
238, 0.005291005291005291
239, 0.005291005291005291
240, 0.005291005291005291
241, 0.005291005291005291
242, 0.005291005291005291
243, 0.005291005291005291
244, 0.005291005291005291
245, 0.005291005291005291
246, 0.005291005291005291
247, 0.005291005291005291
248, 0.010582010582010581
249, 0.005291005291005291
250, 0.005291005291005291
251, 0.005291005291005291
252, 0.010582010582010581
253, 0.005291005291005291
254, 0.005291005291005291
255, 0.005291005291005291
256, 0.005291005291005291
257, 0.005291005291005291
258, 0.005291005291005291
259, 0.005291005291005291
260, 0.005291005291005291
261, 0.005291005291005291
262, 0.005291005291005291
263, 0.005291005291005291
264, 0.005291005291005291
265, 0.005291005291005291
266, 0.005291005291005291
267, 0.005291005291005291
268, 0.005291005291005291
269, 0.005291005291005291
270, 0.005291005291005291
271, 0.005291005291005291
272, 0.005291005291005291
273, 0.005291005291005291
274, 0.005291005291005291
275, 0.005291005291005291
276, 0.005291005291005291
277, 0.005291005291005291
278, 0.005291005291005291
279, 0.005291005291005291
280, 0.005291005291005291
281, 0.005291005291005291
282, 0.005291005291005291
283, 0.005291005291005291
284, 0.005291005291005291
285, 0.005291005291005291
286, 0.005291005291005291
287, 0.005291005291005291
288, 0.010582010582010581
289, 0.005291005291005291
290, 0.005291005291005291
291, 0.005291005291005291
292, 0.005291005291005291
293, 0.005291005291005291
294, 0.005291005291005291
295, 0.005291005291005291
296, 0.005291005291005291
297, 0.005291005291005291
