K, CoverageSize
0, 0.004807692307692308
1, 0.004807692307692308
2, 0.004807692307692308
3, 0.004807692307692308
4, 0.004807692307692308
5, 0.004807692307692308
6, 0.004807692307692308
7, 0.004807692307692308
8, 0.004807692307692308
9, 0.004807692307692308
10, 0.004807692307692308
11, 0.004807692307692308
12, 0.004807692307692308
13, 0.004807692307692308
14, 0.004807692307692308
15, 0.004807692307692308
16, 0.004807692307692308
17, 0.004807692307692308
18, 0.004807692307692308
19, 0.004807692307692308
20, 0.004807692307692308
21, 0.004807692307692308
22, 0.004807692307692308
23, 0.004807692307692308
24, 0.004807692307692308
25, 0.004807692307692308
26, 0.004807692307692308
27, 0.004807692307692308
28, 0.004807692307692308
29, 0.004807692307692308
30, 0.004807692307692308
31, 0.004807692307692308
32, 0.004807692307692308
33, 0.004807692307692308
34, 0.004807692307692308
35, 0.004807692307692308
36, 0.004807692307692308
37, 0.004807692307692308
38, 0.004807692307692308
39, 0.004807692307692308
40, 0.004807692307692308
41, 0.004807692307692308
42, 0.004807692307692308
43, 0.004807692307692308
44, 0.004807692307692308
45, 0.004807692307692308
46, 0.004807692307692308
47, 0.004807692307692308
48, 0.004807692307692308
49, 0.004807692307692308
50, 0.004807692307692308
51, 0.004807692307692308
52, 0.004807692307692308
53, 0.004807692307692308
54, 0.004807692307692308
55, 0.004807692307692308
56, 0.004807692307692308
57, 0.004807692307692308
58, 0.004807692307692308
59, 0.004807692307692308
60, 0.004807692307692308
61, 0.004807692307692308
62, 0.004807692307692308
63, 0.004807692307692308
64, 0.004807692307692308
65, 0.004807692307692308
66, 0.004807692307692308
67, 0.004807692307692308
68, 0.004807692307692308
69, 0.004807692307692308
70, 0.004807692307692308
71, 0.004807692307692308
72, 0.004807692307692308
73, 0.004807692307692308
74, 0.004807692307692308
75, 0.004807692307692308
76, 0.004807692307692308
77, 0.004807692307692308
78, 0.004807692307692308
79, 0.004807692307692308
80, 0.004807692307692308
81, 0.004807692307692308
82, 0.004807692307692308
83, 0.004807692307692308
84, 0.004807692307692308
85, 0.004807692307692308
86, 0.004807692307692308
87, 0.004807692307692308
88, 0.004807692307692308
89, 0.004807692307692308
90, 0.004807692307692308
91, 0.004807692307692308
92, 0.004807692307692308
93, 0.004807692307692308
94, 0.004807692307692308
95, 0.004807692307692308
96, 0.004807692307692308
97, 0.004807692307692308
98, 0.004807692307692308
99, 0.004807692307692308
100, 0.004807692307692308
101, 0.004807692307692308
102, 0.004807692307692308
103, 0.004807692307692308
104, 0.004807692307692308
105, 0.004807692307692308
106, 0.004807692307692308
107, 0.004807692307692308
108, 0.004807692307692308
109, 0.004807692307692308
110, 0.004807692307692308
111, 0.004807692307692308
112, 0.004807692307692308
113, 0.004807692307692308
114, 0.004807692307692308
115, 0.004807692307692308
116, 0.004807692307692308
117, 0.004807692307692308
118, 0.004807692307692308
119, 0.004807692307692308
120, 0.004807692307692308
121, 0.004807692307692308
122, 0.004807692307692308
123, 0.004807692307692308
124, 0.004807692307692308
125, 0.004807692307692308
126, 0.004807692307692308
127, 0.004807692307692308
128, 0.004807692307692308
129, 0.004807692307692308
130, 0.004807692307692308
131, 0.004807692307692308
132, 0.004807692307692308
133, 0.004807692307692308
134, 0.004807692307692308
135, 0.004807692307692308
136, 0.004807692307692308
137, 0.004807692307692308
138, 0.004807692307692308
139, 0.004807692307692308
140, 0.004807692307692308
141, 0.004807692307692308
142, 0.004807692307692308
143, 0.004807692307692308
144, 0.004807692307692308
145, 0.004807692307692308
146, 0.004807692307692308
147, 0.004807692307692308
148, 0.004807692307692308
149, 0.004807692307692308
150, 0.004807692307692308
151, 0.004807692307692308
152, 0.004807692307692308
153, 0.004807692307692308
154, 0.004807692307692308
155, 0.004807692307692308
156, 0.004807692307692308
157, 0.004807692307692308
158, 0.004807692307692308
159, 0.004807692307692308
160, 0.004807692307692308
161, 0.004807692307692308
162, 0.004807692307692308
163, 0.004807692307692308
164, 0.004807692307692308
165, 0.004807692307692308
166, 0.004807692307692308
167, 0.004807692307692308
168, 0.004807692307692308
169, 0.004807692307692308
170, 0.004807692307692308
171, 0.004807692307692308
172, 0.004807692307692308
173, 0.004807692307692308
174, 0.004807692307692308
175, 0.004807692307692308
176, 0.004807692307692308
177, 0.004807692307692308
178, 0.004807692307692308
179, 0.004807692307692308
180, 0.004807692307692308
181, 0.004807692307692308
182, 0.004807692307692308
183, 0.004807692307692308
184, 0.004807692307692308
185, 0.004807692307692308
186, 0.004807692307692308
187, 0.004807692307692308
188, 0.004807692307692308
189, 0.004807692307692308
190, 0.004807692307692308
191, 0.004807692307692308
192, 0.004807692307692308
193, 0.004807692307692308
194, 0.004807692307692308
195, 0.004807692307692308
196, 0.004807692307692308
197, 0.004807692307692308
198, 0.004807692307692308
199, 0.004807692307692308
200, 0.004807692307692308
201, 0.004807692307692308
202, 0.004807692307692308
203, 0.004807692307692308
204, 0.004807692307692308
205, 0.004807692307692308
206, 0.004807692307692308
207, 0.004807692307692308
208, 0.004807692307692308
209, 0.004807692307692308
210, 0.004807692307692308
211, 0.004807692307692308
212, 0.004807692307692308
213, 0.004807692307692308
214, 0.004807692307692308
215, 0.004807692307692308
216, 0.004807692307692308
217, 0.004807692307692308
218, 0.004807692307692308
219, 0.004807692307692308
220, 0.004807692307692308
221, 0.004807692307692308
222, 0.004807692307692308
223, 0.004807692307692308
224, 0.004807692307692308
225, 0.004807692307692308
226, 0.004807692307692308
227, 0.004807692307692308
228, 0.004807692307692308
229, 0.004807692307692308
230, 0.004807692307692308
231, 0.004807692307692308
232, 0.004807692307692308
233, 0.004807692307692308
234, 0.004807692307692308
235, 0.004807692307692308
236, 0.004807692307692308
237, 0.004807692307692308
238, 0.004807692307692308
239, 0.004807692307692308
240, 0.004807692307692308
241, 0.004807692307692308
242, 0.004807692307692308
243, 0.004807692307692308
244, 0.004807692307692308
245, 0.004807692307692308
246, 0.004807692307692308
247, 0.004807692307692308
248, 0.004807692307692308
249, 0.004807692307692308
250, 0.004807692307692308
251, 0.004807692307692308
252, 0.004807692307692308
253, 0.004807692307692308
254, 0.004807692307692308
255, 0.004807692307692308
256, 0.004807692307692308
257, 0.004807692307692308
